updated_at,file,line,rule_id,phrase,severity,treatment,replacement,reason,context
2026/05/26 11:15,candidate_role_wording_20260526.html,1055,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,224 購入検討対象 要確認
2026/05/26 11:15,candidate_role_wording_20260526.html,1057,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,要確認 購入検討 購入検討可否の確認対象 / 購入検討へ進めない
2026/05/26 11:15,candidate_role_wording_20260526.html,1058,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討 購入検討可否の確認対象 / 購入検討へ進めない 実績: 過去に効いたか 不明なら購入検討対象にしない
2026/05/26 11:15,candidate_role_wording_20260526.html,1059,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討可否の確認対象 / 購入検討へ進めない 実績: 過去に効いたか 不明なら購入検討対象にしない
2026/05/26 11:15,candidate_role_wording_20260526.html,1109,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,10社検証候補 / 現行検証候補 / 検証候補別 次はイベント種類別の株価反応DBを広げる。 過去検証データが未接続の銘柄は購入検討用スコアの根拠にしない。未接続領域は候補10社データ補完表で管理する。
2026/05/26 11:15,candidate_supplement_10_plan.html,35,R09,購入候補,WARN,許容,検証候補 / 確認対象,購入確定に近く見えるため、役割を併記する。,目的: すでに深掘り対象になった8社に、100社母集団から条件を通過した予備候補を追加し、6月テストで比較できる候補群を10社まで広げる。 重要: 予備候補は購入候補ではありません。決算後反応、公式決算数値の再確認、6月の市場イベント後の地合い確認を通すまでは、購入判断に使いません。
2026/05/26 11:15,candidate_supplement_10_plan.html,38,R09,購入候補,WARN,許容,検証候補 / 確認対象,購入確定に近く見えるため、役割を併記する。,予備候補 2社 100社母集団から、公式IR取得済み・数値条件通過・時流テーマ接続ありの銘柄だけを補充。 10社候補案 10社 購入確定ではない。予備候補は決算後反応を接続するまで購入候補には上げない。
2026/05/26 11:15,candidate_theme_scoring.html,41,R09,購入候補,WARN,許容,検証候補 / 確認対象,購入確定に近く見えるため、役割を併記する。,下落耐性 × 10% + データ充足度 × 10% PER、FCF、EPS、自己資本比率、配当、自社株買いなどが未確認の銘柄は、スコアが高くても「確認後」に扱います。テーマだけで購入候補にしないための安全設計です。
2026/05/26 11:15,candidate_theme_scoring.html,154,R14,見送り,WARN,要確認,保留 / 除外 / 待機,理由を併記して使う。,54.1 見送り 49
2026/05/26 11:15,candidate_theme_scoring.html,170,R14,見送り,WARN,要確認,保留 / 除外 / 待機,理由を併記して使う。,46.7 見送り 33
2026/05/26 11:15,client_handoff_guide.html,39,R08,保証,WARN,許容,想定 / 検証 / 条件付き,保証という語は顧客説明で誤解されやすい。,最初に伝える一文 本システムは、利益を保証する自動売買ではなく、NISA 1年保有の銘柄選定・購入前イベント判定・購入後評価を、数字と記録で補助するMVPです。
2026/05/26 11:15,client_handoff_guide.html,43,R08,保証,WARN,許容,想定 / 検証 / 条件付き,保証という語は顧客説明で誤解されやすい。,I/日銀/FOMCなどのイベント結果で投入額を分岐し、ベンチマーク+1%ポイントを検証する 感覚ではなく、条件分岐と記録に基づいて判断しやすくなる このシステムでできないこと 利益保証、完全自動売買、全銘柄完全ランキング、根拠のない期待リターン算出、四季報本文や有料DBの無断取得 できないことを事前に明確化し、過大説明を避けられる 現時点の投資判断 イベント未入力のため現時点投入額は0円。注意時は最大13万円、全イベント通過時は最大26万円候補 今すぐ買う前提ではなく、安全側に段
2026/05/26 11:15,client_handoff_guide.html,43,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,ient_benefit 納品物の正体 NISA 1年保有を前提に、日本株の候補選定、購入前イベント判定、資金配分、購入後評価、モデル改善を補助するMVPシステム 銘柄選定の根拠、買う/待つ理由、購入後の評価を数字と記録で残せる このシステムでできること 取得済みデータを確認し、候補を絞り、CPI/日銀/FOMCなどのイベント結果で投入額を分岐し、ベンチマーク+1%ポイントを検証する 感覚ではなく、条件分岐と記録に基づいて判断しやすくなる このシステムでできないこと 利益保証、完
2026/05/26 11:15,client_handoff_guide.html,46,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,、13万円、26万円のどれかに分岐する 5 イベント判定CSV確認 event_decision_record_viewer.html 判定CSVを読み込み、矛盾がないか確認する 買う/見送る理由を記録できる 6 NISA 1年保有 ベンチマーク評価 benchmark_review_dashboard.html 購入後の価格、配当、ベンチマーク値を入力する ベンチマーク+1%ポイントを超えたか判定できる 7 モデル改善・予実差レビュー model_improvement_das
2026/05/26 11:15,data_acquisition_completion_dashboard.html,45,R09,購入候補,WARN,許容,検証候補 / 確認対象,購入確定に近く見えるため、役割を併記する。,ない 候補銘柄IR正式値入力 入力枠あり・正式値未入力 最重要 可能 PDF数値候補は正式値ではない。人間が原文と照合して入力する必要がある。 味の素、三菱商事、東京エレクトロンの購入候補から売上、営業利益、EPS、FCF、還元を正式入力する。 PDF抽出候補を正式決算値として扱わない 6月イベント結果入力 入力画面あり・イベント結果未入力 最重要 6月イベント後に可能 CPI、日銀、FOMC、最終購入前確認がまだ未入力。 6月イベント通過後、通過/注意/悪化を入力して候補額を判定す
2026/05/26 11:15,display_wording_audit_20260525.html,95,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,目的: 顧客向け画面で、購入が確定したように見える表現や、検証段階と売買判断を混同させる表現を減らします。 方針: 現段階のシステムは「検証候補抽出」と「判断補助」です。実売買を指示する表現は使わず、開始判定・待機・確認対象・検証候補へ寄せます。
2026/05/26 11:15,display_wording_audit_20260525.html,136,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,190件 購入検討用スコア、売買判断ではない等、注意文として使う表現を記録。
2026/05/26 11:15,display_wording_audit_20260525.html,136,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,190件 購入検討用スコア、売買判断ではない等、注意文として使う表現を記録。
2026/05/26 11:15,display_wording_audit_20260525.html,149,R02,買う時期,BLOCK,許容,開始判定 / 開始条件,日付だけで売買が決まる誤解を生むため。,index.html 買う時期 開始判定
2026/05/26 11:15,display_wording_audit_20260525.html,149,R11,買う,WARN,要確認,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,index.html 買う時期 開始判定
2026/05/26 11:15,display_wording_audit_20260525.html,156,R02,買う時期,BLOCK,許容,開始判定 / 開始条件,日付だけで売買が決まる誤解を生むため。,index.html 買う時期を見る 開始条件を見る
2026/05/26 11:15,display_wording_audit_20260525.html,156,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,index.html 買う時期を見る 開始条件を見る
2026/05/26 11:15,display_wording_audit_20260525.html,170,R11,買う,WARN,許容,開始する / 投入する / 検討する,文脈によって売買指示に見えるため。,index.html 買う/待つ 開始/待機
